Zasoba	PAL01-1032-032-5	1211090	576	KS	05.02.2025	13.02.2024	S403700731
Zasoba	PICE1-1031-041-1	1211090	60	KS	28.11.2024	07.12.2023	S333300731
Zasoba	PAL01-1029-075-5	1211090	576	KS	05.02.2025	13.02.2024	S403700731
Zasoba	PAL01-1034-028-5	1212020	900	KS	17.02.2025	20.02.2024	H2411481
Zasoba	PAL01-1031-020-5	1212020	900	KS	17.02.2025	20.02.2024	H2411481
Zasoba	PAL01-1035-044-3	1212020	900	KS	17.02.2025	20.02.2024	H2411481
Zasoba	PAL01-1035-097-3	1212020	900	KS	14.01.2025	16.01.2024	H2410396
Zasoba	PAL01-1031-022-5	1212020	800	KS	14.01.2025	16.01.2024	H2410396
Zasoba	PICE1-1030-030-1	1212020	730	KS	14.01.2025	16.01.2024	H2410396
Zasoba	PAL01-1028-089-5	1212020	650	KS	18.02.2025	20.02.2024	H2411503
Zasoba	PAL01-1034-046-3	1212020	900	KS	17.02.2025	20.02.2024	H2411481
Zasoba	PAL01-1031-021-3	1212020	900	KS	18.02.2025	20.02.2024	H2411503
Zasoba	PAL01-1023-070-6	1212030	900	KS	30.01.2025	01.02.2024	H2410923
Zasoba	PAL01-1023-078-6	1212030	900	KS	29.01.2025	01.02.2024	H2410887
Zasoba	PAL01-1023-060-6	1212030	900	KS	30.01.2025	01.02.2024	H2410923
Vydej	PICE1-1031-032-1	1212030	0	KS 	23.01.2025	24.01.2024	H2410708       
Zasoba	PAL01-1023-063-6	1212030	900	KS	30.01.2025	01.02.2024	H2410933
Zasoba	PAL01-1024-042-6	1212030	900	KS	29.01.2025	01.02.2024	H2410887
Zasoba	PAL01-1023-033-6	1212030	900	KS	28.01.2025	01.02.2024	H2410852
Zasoba	PAL01-1023-057-5	1212030	900	KS	28.01.2025	01.02.2024	H2410852
Zasoba	PAL01-1032-001-5	1212030	900	KS	23.01.2025	24.01.2024	H2410708
Zasoba	PAL01-1023-074-6	1212030	900	KS	28.01.2025	01.02.2024	H2410852
Vydej	PICE1-1030-071-1	1212030	0	KS 	22.01.2025	24.01.2024	H2410687       
Zasoba	PICE1-1031-032-1	1212030	20	KS	23.01.2025	24.01.2024	H2410708
Zasoba	PAL01-1027-043-6	1212030	900	KS	29.01.2025	01.02.2024	H2410887
Zasoba	PAL01-1023-071-6	1212030	900	KS	28.01.2025	01.02.2024	H2410845
Zasoba	PAL01-1023-062-6	1212030	900	KS	28.01.2025	01.02.2024	H2410852
Zasoba	PAL01-1024-039-6	1212030	900	KS	28.01.2025	01.02.2024	H2410845
Vydej	PICE1-1028-044-1	1212030	0	KS 	23.01.2025	24.01.2024	H2410708       
Zasoba	PAL01-1023-051-6	1212030	900	KS	28.01.2025	01.02.2024	H2410845
Zasoba	PAL01-1023-059-6	1212030	900	KS	28.01.2025	01.02.2024	H2410845
Zasoba	PAL01-1026-044-6	1212030	900	KS	30.01.2025	01.02.2024	H2410923
Zasoba	PICE1-1028-044-1	1212030	290	KS	23.01.2025	24.01.2024	H2410708
Zasoba	PAL01-1023-047-6	1212030	900	KS	29.01.2025	01.02.2024	H2410887
Inventurni rozdily	INV	1212030	0	KS 	20.01.2025	22.01.2024	H2410608
Zasoba	PAL01-1025-023-5	1212030	900	KS	29.01.2025	01.02.2024	H2410887
Zasoba	PAL01-1023-085-6	1212030	900	KS	30.01.2025	01.02.2024	H2410933
Zasoba	PAL01-1023-079-6	1212030	900	KS	28.01.2025	01.02.2024	H2410845
Zasoba	LIKES-9999-001-1	1212040	20	KS	04.12.2024	05.01.2024	H2319738
Zasoba	PAL01-1026-052-5	1212040	900	KS	01.02.2025	09.02.2024	H2411012
Zasoba	PAL01-1026-054-5	1212040	900	KS	01.02.2025	09.02.2024	H2411012
Zasoba	PICE1-1027-080-1	1212040	520	KS	01.02.2025	09.02.2024	H2411012
Vydej	PICE1-1028-076-1	1212040	0	KS 	01.02.2025	09.02.2024	H2411020       
Inventurni rozdily	INV	1212040	0	KS 	30.01.2025	01.02.2024	H2410934
Zasoba	PAL01-1029-045-5	1212040	900	KS	01.02.2025	09.02.2024	H2411012
Vydej	PICE1-1028-065-1	1212040	0	KS 	01.02.2025	09.02.2024	H2411012       
Vydej	PICE1-1027-080-1	1212040	0	KS 	01.02.2025	09.02.2024	H2411012       
Zasoba	PAL01-1034-036-3	1212080	900	KS	19.02.2025	21.02.2024	H2411549
Zasoba	PAL01-1034-094-2	1212080	900	KS	19.02.2025	21.02.2024	H2411564
Zasoba	PICE1-1028-047-1	1212080	0	KS	18.02.2025	20.02.2024	H2411504
Vydej	PICE1-1028-086-1	1212080	0	KS 	18.02.2025	20.02.2024	H2411539       
Zasoba	PAL01-1034-103-1	1212080	900	KS	19.02.2025	21.02.2024	H2411549
Inventurni rozdily	INV	1212080	0	KS 	14.01.2025	16.01.2024	H2410427
Zasoba	PICE1-1028-086-1	1212080	350	KS	18.02.2025	20.02.2024	H2411539
Zasoba	PAL01-1036-002-1	1212080	900	KS	19.02.2025	21.02.2024	H2411591
Zasoba	PAL01-1035-022-4	1212080	900	KS	19.02.2025	21.02.2024	H2411564
Zasoba	PAL01-1032-034-1	1212080	900	KS	19.02.2025	21.02.2024	H2411564
Zasoba	PAL01-1036-032-3	1212080	900	KS	19.02.2025	21.02.2024	H2411591
Zasoba	PAL01-1035-021-4	1212080	900	KS	19.02.2025	21.02.2024	H2411591
Zasoba	PAL01-1036-012-3	1212080	900	KS	19.02.2025	21.02.2024	H2411591
Vydej	PICE1-1028-047-1	1212080	0	KS 	18.02.2025	20.02.2024	H2411504       
Zasoba	PAL01-1034-098-2	1212080	900	KS	19.02.2025	21.02.2024	H2411549
Zasoba	PAL01-1027-017-2	1212080	900	KS	18.02.2025	21.02.2024	H2411539
Zasoba	PAL01-1032-094-3	1212080	900	KS	19.02.2025	21.02.2024	H2411564
Zasoba	PAL01-1027-065-5	1232120	720	KS	17.02.2025	19.02.2024	H2411483
Zasoba	PAL01-1028-052-5	1232120	720	KS	02.12.2024	04.12.2023	H2319630
Zasoba	PAL01-1033-007-4	1232120	720	KS	17.02.2025	19.02.2024	H2411483
Zasoba	PAL01-1025-022-2	1232120	720	KS	17.02.2025	19.02.2024	H2411483
Zasoba	PAL01-1027-048-5	1232120	720	KS	17.02.2025	19.02.2024	H2411483
Zasoba	PAL01-1024-023-3	1232120	720	KS	17.02.2025	19.02.2024	H2411483
